b'id',b'handle',b'message',b'location',b'polarity'
b'116',b'asta_askeerah',b'@Aj__Gali @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar Beautiful \xf0\x9f\x92\xaf',"b'Lagos, Nigeria'",0
,,,,
b'117',b'Svs_jnr',b'@Aj__Gali @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar Med O',b'Jannah',0
,,,,
b'118',b'Aj__Gali',b'@Svs_jnr @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar E don xup already ai',"b'Federal Capital Territory, Nig'",0
,,,,
b'119',b'Sadeecq1',b'@toyenyen101 @Mavenselfboss @BashirAhmaad People like you need a slight chance to beg...\nClassic Almajiri...\nI hope someone come to your aid',"b'Lagos, Nigeria'",0
,,,,
b'120',b'VicIyke5',"b""@ciniorbra31 @Usufabdullahi53 @BashirAhmaad @MBuhari @jacksonpbn I no understand what you're gearing at but saying that Buhari is not important enough to make CNN is an insult to we Nigerian and yes that CNN picture is obviously fake, I'm aware of that.""",b'Nigeria',0
,,,,
b'121',b'Segunjd',b'@UncleCc23 @AbdulazeezShit1 @Mayowaaaaa @Drmuzoic @jacksonpbn Buhari till 2023 and your wailing continue. I no say e Dey pain u say ur brothers no fit import fake goods naim make u Dey in pain efulefu biafla \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3... ozuo',"b'Federal Capital Territory, Nig'",0
,,,,
b'122',b'OnyemaAbuchi',"b""@NGRPresident @MBuhari Is he a clone that he can't address us. @NGRPresident are the most useless animals in the field of politics.\n\nMr President can't be dead alive https://t.co/biibymh9Ep""","b'Abuja, Nigeria'",1
,,,,
b'123',b'Shynomite1',"b""@john_danfulani Boy, Buhari was a real life General, a war combatant who fought a bitter 3-yr civil war, he doesn't need to be a fake general. No go dia abeg. https://t.co/bUN11Vf27y""","b'Kano, Nigeria'",0
,,,,
b'124',b'neuron001',"b'You don\xe2\x80\x99t even rate us, you think we are almajiri like you??? See this clown \xf0\x9f\xa4\xa1 zero brain https://t.co/ZfFtsqXzdq'",b'',1
,,,,
b'125',b'hedonistyahya',"b'@theRealAbula And these people will be blaming almajiri, set \xc3\xa0w\xe1\xbb\x8dn twitter beggars'",b'lag',0
,,,,
b'126',b'Martininty77',"b'@BashirAhmaad @MBuhari @jacksonpbn What is fake news here? If its a fake news, then prove otherwise. Let buhari make a live broadcast. His latest tweet tonite by Tolu was necessitated by what femi adeshina said on Politics Today on APC channels tv this evening. #lieliegovt'","b'Abuja, Nigeria'",0
,,,,
b'127',b'Oluomoofderby',b'@uky_eyibio @InibeheEffiong @jidesanwoolu How on earth can police officers behave like animals and so lawless. \n\nNigeria is just annoying backwards and a Zoo kingdom. \n\nYou give someone a fine but destroying someone\xe2\x80\x99s hard work savings just shows we have a clueless and heartless government in Lagos state.',"b'Made in Africa, Serving Earth '",0
,,,,
b'128',b'signature_blac',"b""@Dharyorskillz The recorded tape seem fake .... But we can't trust buhari""","b'Lagos, Nigeria '",0
,,,,
b'129',b'Mazianozie',"b""Won't him come on live TV to speak to Nigeria or he is dead https://t.co/B70modeEIt""","b'New York, USA'",1
,,,,
b'130',b'Ubaku2',"b'Every state in Biafra land will nominate one hospital, that IPOB will equip with medical matiral \n\n~~Mazi Nnamdi Kanu'",b'',0
,,,,
b'131',b'khalifa_43668',b'@_almajiri @bekanenzino @lateeldoe @Aj__Gali @Abubakarogaji Enjoy yourself Oga sir',"b'Jos, Nigeria'",0
,,,,
b'132',b'Svs_jnr',b'@Aj__Gali @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar The next one we suppose ball in together',b'Jannah',0
,,,,
b'133',b'Aj__Gali',"b'@Svs_jnr @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar This was October 2018 bruh, the first coronation'","b'Federal Capital Territory, Nig'",0
,,,,
b'134',b'Svs_jnr',b'@Aj__Gali @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar So you still went for d coronation?',b'Jannah',0
,,,,
b'135',b'Sir_Seju',b'Where is buhari? Bring him out! Na fake be dis https://t.co/8nH5tIWxhN',b'Nou Camp',0
,,,,
b'136',b'ibenneonyebuchi',b'Nigeria has the most useless @PoliceNG officers. \n\nDead brains! \n\nLaw &amp; Order misinterpreted as chaos &amp; destruction. https://t.co/YSPcVzQvat',b'Ghetto ',0
,,,,
b'137',b'CON_Neme',b'@GovWike Sir @GovKaduna have relocated 3000 almajiri street beggars... We have them at our various junctions in Port Harcourt touching people in other to draw their attention to beg for money... If you can add the ban on street begging it would also help... Thanks',b'',0
,,,,
b'138',b'OfficialChuks',b'@jacksonpbn Buhari should atleast emulate other country leaders. They constantly address their citizens on daily basis regarding this #CONVID19 \n\nSomehow @MBuhari still fuels this ill fake news. How can a Shepherd flee his flock?',"b'6.466759,3.278852'",0
,,,,
b'139',b'StaySafe_1',b'The President of the Federal Republic of Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac at work. May God Almighty continue to guide and protect you from your enemies who always wish you DEAD. I pray they live long to see what you have done for them. \xf0\x9f\x99\x8c https://t.co/W7lT5Z3TWW',"b'Kaduna, Nigeria'",0
,,,,
b'140',b'DECENCYIWUMS16',b'@Breshcaleb @mbkusharki @ChrIslamicJew @MBuhari @realDonaldTrump if the outbreak that is presently happening in USA occurs in Nigeria people will be dropping dead on the streets stay there and be defending nonsense',b'',0
,,,,
b'141',b'Onyia34236753',"b'Jubilation across Biafra land as IPOB budgeted 300 millions, to start with 50 millions to curtail corona virus ..by leader of indigenous people of Biafra, mazi Nnamdi kanu'","b'Lagos, Nigeria'",0
,,,,
b'142',b'EzeobiZ',b'LINK\xf0\x9f\x91\x87\nhttps://t.co/A8OHrtOhmj\n\nTHANK YOU! @MaziNnamdiKanu&amp;the entire #IPOB_DIRECTORATES FOR ANNOUNCING #IPOB_COVID19_INTERVENTION IN #Biafraland(26/3/2020)\n\nAGAIN #IPOB FAMILY MEMBERS WORLDWIDE ARE PROUD OF U ALL.\n\n@radiobiafralive @UN @_AfricanUnion @WSJ @POTUS @hrw @Trump @GOP https://t.co/q9Q53o63T0',"b'Awka, Nigeria'",0
,,,,
b'143',b'mazinwakamma',"b'Under the leadership of @MaziNnamdiKanu, #IPOB have taken a giant step to deal with some of the issues surrounding our people in terms of reliefs &amp; other things necessary to combat this outbreak in #Biafraland.\n\nWe\xe2\x80\x99ll continue to fight for our people, &amp; to make sure they\xe2\x80\x99re save.'",b'Biafra',0
,,,,
b'144',b'Paulibechole',"b'@ProfOsinbajo MKO Tibetan evil prophet, suggesting that Igbo sons should be killed, isnt that what you often say is terrorism?'",b'Tennessee',1
,,,,
b'145',b'_Abiddeen',b'@wiz_rhyno Almajiri everywhere \xf0\x9f\x98\x82',"b'Abuja, Nigeria'",0
,,,,
b'146',b'Tribulation7',"b'Trump wants to infect, sicken &amp; kill as many Christians as possible by congregating them on Easter which is 2 1/2 weeks away.'","b'Brooklyn, NY'",1
,,,,
b'147',b'aydot_jbee',"b""@NGRPresident @MBuhari It's obvious Buhari has a clone....the wrinkles has disappeared....give us a video. Nigerian President is the only silent one in this period SHAME!""","b'Not Lagos,Nigeria'",1
,,,,
b'148',b'DravidianRaj',"b'@HinduAmerican @SuhagAShukla great, because Hindus are minority in USA you need this drama interfaith alliance right but in India, Hindus are majority and  kill other minorities such as Muslims and Christians, you guys worst than double tongue snakes. @USCIRF'","b'Pennsylvania, USA'",0
,,,,
b'149',b'PiggyWigglesIII',"b'@neiljetel I used to live in Nigeria (ex pat).   A boy drowned at the pool of a local hotel.  They fished him out and laid his dead body on the side of the pool, then everybody carried on as if nothing had happened, including swimming in the pool.'",b'',0
,,,,
b'150',b'Uncle_Dimeji',b'Reno Omokri challenging Buhari proper \xf0\x9f\x98\x82 \n\nEducate this fake president from morning till night; Buhari still won\xe2\x80\x99t give two fuckssss about Nigerians but himself.',b'Pluto',0
,,,,
b'151',b'AD4TVRadio',"b'14 New Cases of COVID-19 Confirm in Nigeria: 12 in Lagos &amp; 2 in Abuja\n\nAccording to NCDC out of the 14, 6 were detected on a vessel, 3 are returning travellers and 1 is a contact of a confirmed case.\n\nAs at 7:35 pm 26th March, there are 65 confirmed cases. 3 discharged and 1 dead https://t.co/ACEu5nzVAh'",b'Abuja',0
,,,,
b'152',b'BorensteinPerry',"b'@TheRickWilson Do Christians focus on stupid things like bunnies, eggs, Santa Claus, trees, because they cannot admit they think Jesus is nonsense? For most it seems like habits. For true believers, are they just threats to humanity? @johnpavlovitz #IsChristianityaThreat?'",b'Northeast',0
,,,,
b'153',b'cheedeenmah',"b'If Buhari does not address Nigerians latest by Saturday,Then it means the so called ""Fake news"" is true. And if he responds after 2 weeks, the news about leaving the country would have proved to be true.. #WhereIsBuhari'","b'Jos, Nigeria'",0
,,,,
b'154',b'Godswillluv',"b'@NkirukaNistoran @IAOkowa Our Gov. Okowa is complicit in the invading of our communities in Delta state.\nHe\xe2\x80\x99s silent while the police &amp; military are killing &amp; jailing IPOB members who\xe2\x80\x99ve been combating Fulani jihads from raping our wives, mothers &amp; sisters.\nOver 10 indigenes has been killed by Fulanis.\n\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/l7jqTnBXzu'","b'Cross River State, Nigeria'",0
,,,,
b'155',b'tyrichmond02115',"b'@williamlegate this same anti-semite called impeachment of don trump senior a ""jew coup"", claims jews will kill millions of christians once they overthrow IMPOTUS and has had his ""trunews"" youtube channel terminated.'","b'Back Bay, Boston, MA'",1
,,,,
b'156',b'Arne__',b'@YZN_R6 sleep tight king',b'Republic of Slovenia',0
,,,,
b'157',b'Ismail_Jh',b'@Aj__Gali @diddi_uk @abbacious_ @Abubakarogaji @TECNOMobileNG @_valkiing @habeelz @_almajiri @kamal_ish @amigoumar Hmmn... Bro\xf0\x9f\xa7\x90\n\nThe last time it rained in Bida was on Monday ooo... So Monday to Thursday the ground is still wet! Mad ooh!!!',"b'A_B_U Zaria, Kaduna, Nigeria'",0
,,,,
b'158',b'Nick___Collins',"b'@bigwilallen @LindizzLinz Cool. Anyway. Lovely chatting to you. I seem to have brought out the worst in you, I mean, you told a wheelchair users to kill themselves whilst mocking their disability. It\xe2\x80\x99s a hate crime in the UK and proves my long held views about Christians. Take care.'",b'Little Xenophobic Britain',0
,,,,
b'159',b'Alexandra0306',"b'@obyezeks @NGRPresident @MBuhari bloody life like genocidist in  Biafra War , Jihadist endorsing Boko Haram Haram against Christians for OIL, Igbos ethnical cleansing.  Dr Oby last crime is not  action to protect Citizens of corona virus but He live in stupid luxury with public money\nCrimes against Humanity https://t.co/EgA755BAvo'",b'Italy',1
,,,,
b'160',b'JLuigrospecia',b'@arnemx Arne. https://t.co/RNPFRjLcGh',b'',0
,,,,
b'161',b'matthewsotalik1',b'Catholic priest found dead in car in Nigeria https://t.co/aajkK3hvY6',b'Nigeria',0
,,,,
b'162',b'EricOkechukwu6',b'There is no hidden place and rest for evil men.The blood of innocent Nigerians killed by Fulani terrorist/herdsmen since  2015 will continue to torment them until they die.',"b'Lagos,Nigeria.'",1
,,,,
b'163',b'OfficiallyLiMa',"b'@MBuhari Why are you people panicking now \nYou self imagine ham \nIs this #MBuhari handwriting nil\nWe all know buhari writting so calm down. \n""We need a live broadcast""  not all this fake writting love letter'","b'Lagos, Nigeria '",0
,,,,
b'164',b'Thewhitepele83',"b'A very exciting end to Group H as with 40 minutes remaining the second qualifying spot was dead level, however a couple of late votes for Nigeria sees them progress at the expense of Real Madrid!!! Newcastle looked solid throughout and must be one of the favs to win the #kitWC https://t.co/eeGuTYtsXl'",b'',0
,,,,
b'165',b'Sweetkel4sweetU',b'@NekkaSmith IPOB... Leader said it.... MNk. \nand I believe him. That guy is too intelligent....',b'Rwanda ',0
,,,,
b'166',b'ericjdunnett',b'@WestWingReport Maybe it\xe2\x80\x99s a plot to kill all the Christians',b'Waterdown',1
,,,,
b'167',b'Angela201045315',b'@MBuhari @AmadeusObinna Why not come out and address the Nation.  President Buhari you are the fake news',b'',0
,,,,
b'168',b'Mayorgreat2020',"b'If Nigeria President General @MBuhari is still alive,  he should conduct a LIVE TV Broadcast to assure us Nigerians that he is still the GCFR  and that he is fine and measures he is taking to eradicate the COVID-19 in the country. \nIf not, Nigeria President is dead.'",b'Nigeria',0
,,,,
b'169',b'seguntoms',"b""If we didn't elect your superior, your ugly almajiri ass won't be there acting like the world is at your feet. Let the President address the nation and there'll be no more speculations. You're too young for the backlash you'll face post presidency man. Just do right https://t.co/GZngw4kiwL""",b'Nigeria',0
,,,,
b'170',b'DRElMo_ATIKU',"b""@GarShehu Fake. That's your own advice &amp; not that of #Buhari. 14 new cases of #COVID19 have been confirmed in Nigeria: 2 in FCT, 12 in Lagos\nAs at 7:35 pm 26th March, there are\n 65 confirmed cases \n3 discharged\n1 death\nWhy should Buhari continue to hide? Are we going back to Yar\xe2\x80\x99adua days?""",b'',0
,,,,
b'171',b'HallaTomas',b'Crisis calls out character and Arne Sorensen has great character! https://t.co/sRJMSc2Ikl',b'Iceland - NYC',0
,,,,
b'172',b'Seagad01',"b""@GarShehu @NigeriaGov Garba Shehu you're a blatant liar and the no 1 purveyor of fake news, buhari never sent you guys these lies u've just posted here. Nobody believes this humongous lies of yours, the bible says all lairs shall perish, at this rate everyone in the presidency shall perish due to lies""",b'Somewhere in Nigeria!',0
,,,,
b'173',b'BrainNails',"b'@johny_theblessd Nigeria 65 confirmed cases and 1 dead as of March 26, 2020'","b'Montreal, Canada'",0
,,,,
b'174',b'inhabitat',b'Climate-adaptive park in Copenhagen wins Arne of the Year Award\nhttps://t.co/rhn7jMNyYb',b'everywhere',0
,,,,
b'175',b'iamkeenok',"b'@official_buhari @colombjet @BashirAhmaad It demonstrates awareness and urgency of the situation. \nIt drives synergy amongst all government institutions fighting the virus. It dispels fake news and gives more credibility.\n\nIf PMB was president during the Ebola scourge, will accept this nonchalant attitude?'",b'',0
,,,,
b'176',b'immamofpeace',"b""Bros Bubu where are you off to now\xf0\x9f\x98\x9f\xf0\x9f\x98\x9f???\nDon't Goan die in London\xf0\x9f\xa4\x94 is better you die here in Nigeria...don't let us waist money to bring back your dead body to Nigeria \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nJust die here in peace dakun \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n#CovidNGR\n#ABetterNigeria\n#WhereIsBuhari https://t.co/AfZwbWHix8""",b'',1
,,,,
b'177',b'Omobula',b'@BashirAhmaad OK sir. I agree with you. Its fake news. But where is Buhari',b'',0
,,,,
b'178',b'femiadegbulugbe',"b'GOD HAVE MERCY- Fake Audio Detected. It is so shameful i cannot even share the Audio.\nI urge the Government to take prompt action. FAKE AUDIO ALERT.    Listen to LEAKED Audio: Buhari, Abba Kyari, secretly flown out of Nigeria? by Jackson Ude on #SoundCloud\nhttps://t.co/80w2u9lfXs'","b'Lagos, NGR : Alberta, Canada'",0
,,,,
b'179',b'naijainfoman',b'@chukwudi_jochuk @iyaboawokoya @BashirAhmaad @MalamiSan So Buhari is the cause of fake news now? Na new one we dey hear everyday.',"b'\xc3\x9cT: 6.2914816,5.6267909'",0
,,,,
b'180',b'jeancase',"b'I am proud of @Marriott CEO Arne Sorensen. As his own personal battle with cancer continues, he is showing incredible, authentic leadership in his role as CEO. This message to his teams is moving. #Leadership  https://t.co/Tf5YH8NeuI'","b'Washington, DC'",0
,,,,
b'181',b'Lhyzz',b'@bandar30748517 @benjaminlioz @HananyaNaftali @WHO Palestine was named by the Romans after their imperial efforts and exile of Jews from Jerusalem. Arab conquests in the Middle Ages brought Islam to the region. Christians came afterwards in Crusades to kill both Muslims and Jews. History 101.',b'New York',1
,,,,
b'182',b'Baby_Batoul',b'Same informant that told you Buhari sacked Emefiele? I wonder what you gain by spreading fake news up and down https://t.co/UiRY19IObR',b'',0
