b'id',b'handle',b'message',b'location',b'polarity'
b'106',b'AlinSLive',b'@Wycked_Yum American society has brainwashed the world into accepting firearms as a norm. \n\nGod did not grant humans the liberty to kill one another with guns nor possess them. \n\nThe Christians with guns are not Christians. They are wolfs in sheep\xe2\x80\x99s skin.',b'Pirating Movies on Trumps WiFi',1
,,,,
b'107',b'lois_laniee',b'@JuliaBerkowitz1 @rollingstoneDE Rodney Jerkins is an attractive man with a beautiful family. @rollingstoneDE \xe2\x80\x98s Arne Willander\xe2\x80\x99s words for him: \xe2\x80\x9cblack fat producer\xe2\x80\x9d https://t.co/eridHe7hBj',b'Deutschland',0
,,,,
b'108',b'SouthernValue95',"b'""Europe is more dependent on longhaul travel, so we expect it will be the slowest to get back to levels enjoyed before COVID-19... The U.S. is 95-96% domestic travel with only 4-5% dependent on inbound, so it should come back faster and stronger."" - Arne Sorenson $MAR $BKNG $EXPE'",b'',0
,,,,
b'109',b'fnwaobilogmail1',b'@President_aboki @galadima_alhaji Block it lol \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',b'',1
,,,,
b'110',b'Emekaclems222',b'Almajiri refuses to be evacuated @MaziNnamdiKanu https://t.co/v0Yq2oHus0',"b'Lagos, Nigeria'",0
,,,,
b'111',b'tony_divine81',b'@OKOOKONDEM1 @palzii @IgboHistoFacts you obviously is an ipob member and I just hope you are not a Nigerian army',b'wherever there is money',0
,,,,
b'112',b'fkomeiza',"b'Parental guidance is very important in every society. So far so good, Kaduna state government has tested some groups of almajiri and discovered they are negative to #COVID19. They have returned them to their parents. kudos to Gov. el - Rufai'","b'Kogi, Nigeria'",0
,,,,
b'113',b'JBOY02675747',b'We IPOB decree and declare that Biafra is our religion and in Radio Biafra is where we worship and Chukwu okike abiama Elohim is our God @MaziNnamdiKanu 10/5/2020 https://t.co/MjdTt1Oi5b',b'',1
,,,,
b'114',b'victor87666417',"b""@MaziNnamdiKanu  this is why I call Nigeria a zoological country it's abomination for Aisha Buhari to hide the  death of her husband just because of money   and many Nigerians are keeping quiet by allow her to being the current female president of zoo without election https://t.co/pKm6LWatzP""",b'',1
,,,,
b'115',b'DailyBoomNG',b'Reforming the Almajiri System of Education in Northern Nigeria. https://t.co/StmKzgjdE0 @Pragmatist_AIR @Bulamacartoons @YPF_page @XEENNURAIN @AConnectedNorth @GiveNorthEdu @_almajiri  #almajiri #northerners #Reforma #Youthsmakingadifference #DailyUpdate #Dailyboom',b'Nigeria',0
,,,,
b'116',b'chiefsforchange',"b'1/2 In @The74, @mkeierleber writes about the nationwide drop in #FAFSA completion rates during #COVID19 and highlights our partnership with @arneduncan and @DataInsightPart to encourage seniors to fill out the form: https://t.co/qZh01fS9a4'",b'United States',0
,,,,
b'117',b'Adebolababatun',"b""I will say it over and over again, Biafrans are the most confused set of animals. you claim Nigeria is a zoo, so what are you doing there? What's your concern about the president and vice president ? \n\nYou are all Mad""",b'Nigeria',1
,,,,
b'118',b'yportbill',"b'#FamilyGuy Sexualizes Eucharist, Again Calls Christians ""Stupid"" via@EhrhardElise https://t.co/ipaNYNPfhL'",b'cape-cod and sarasota fl.',0
,,,,
b'119',b'Vitamin_Ik',"b'@ucheibeh @Elgidulakennedy @SaharaReporters Do you believe that? Almajiri is not in the culture of the SE, SS, and SW.'","b'Lagos, Nigeria'",0
,,,,
b'120',b'tentingtox',b'@POSHMAMA1 One will think the most educated among us are around the University system from NUC to each University.\nThey complain about almajiri everyday but make nonsense of their own education for immediate gratification',b'AP',0
,,,,
b'121',b'UbahYabiz',b'@MaziNnamdiKanu The zoo Nigeria most fall evil country',b'',1
,,,,
b'122',b'Osougwu',b'Almajiri is the new federal allocation. Check if your state has gotten theirs \xf0\x9f\xa4\xa3\n@PeterObi @GovAyoFayose\n@MaziNnamdiKanu\n@ChidiOdinkalu\n@osita_chidoka\n@john_danfulani\n@julietkego\n@obyezeks\n@aoteh\n@NOIweala\n@uchejombo\n@AreaFada1\n@GovernorIkpeazu\n@OkeyNdibe\n@emekamba\n@cfmemories https://t.co/xjl5VeH3Ri',b'https://webcrestani.com ',1
,,,,
b'123',b'iotama22',"b""He probably has an underage he sleeps with in his home. Idiot. \nYou people better fix your woes in that side and stop causing problems for the country. Almajiri, BH all originated from you guys.\n\nEmpower women... they won't hear. Na only to fvck children dem sabi. Shiior. https://t.co/R6V4PymRHN""",b'Nigeria',1
,,,,
b'124',b'max_audius',b'@loyal_nini Nothing wey Almajiri no go see for Kano',"b'\xc3\x9cT: 6.5522283,3.3290768'",0
,,,,
b'125',b'HNN_Steph',"b'Here\'s @MarriottIntl\'s Arne Sorenson on Leadership Live with David Rubenstein/Bloomberg. I think the most interesting part of this video is hearing his response to the question, ""what is the emotion going through your body the most?""\nhttps://t.co/YJr6WjSsxV'","b'CLE, via Chicago, D.C., the world'",0
,,,,
b'126',b'UbahYabiz',b'@MaziNnamdiKanu The zoo Nigeria most fall https://t.co/RTlXHsUCa0',b'',1
,,,,
b'127',b'ChizzyC7',"b'Let Me Make It Clear To Every Governors In Eastern Part Of Biafra Land, You All Only Have From Today Till Next 3 Months To Join IPOB.\n#ChizzyC7Talk\n@hrw @UNICEF\n\n#NigeriaIsAZooCountry #ZooHasFallen #ZooIsEmpty.'","b'Bonn, Germany'",0
,,,,
b'128',b'fnwaobilogmail1',"b""@Drelmoatiku @gbemy01 Are we looking at replacing him with hologram? If he doesn't come out before the end of the month, forget it. He is either dead or he is in captive of the cabals. Make his clone and fool us again. We are used to Nigeria political lies https://t.co/p4iCb0QSFE""",b'',1
,,,,
b'129',b'AkwuezeB',b'@ChiemenaS @EbonyJessy @MaziNnamdiKanu Have you come out one day and ask for the new way forward in Nigeria since your birth? You think u can come here like Christmas goat and start to display that your stupidity and poverty mind u inherited from ur zoo  government and we keep you qui\xc3\xa9t? Ezi bida',b'',1
,,,,
b'130',b'Emmascholar',b'@womenvoiceNG_ Confuse man from massob to BIM\nIpob is the only recognise platform in the world',b'',0
,,,,
b'131',b'Ife_musiq',"b""@iykeville90 Whoever doesn't like IPOB's modus Operandi &amp; is not doing anything to counter IPOB's approach by giving everyone who is under this confusion we are in today should please sit down. You don't get change by talking people down. IPOB is wrong, show is the way.""",b'Your Soul',0
,,,,
b'132',b'ositachekwube30',b'@Adehsewaa @jerkins_prince Adesewa you have no brain at all that is why the future of you and that of your generations will end up in the zoo called Nigeria',b'',1
,,,,
b'133',b'NKECHINYEREJON1',b'@OkogbueKingsley @ChigozieKenndy2 @IPOB_LONDON You are in the  spirit',b'',0
,,,,
b'134',b'UbahYabiz',b'@MaziNnamdiKanu The zoo Nigeria most fall',b'',1
,,,,
b'135',b'RushetteNY',"b""Arne Duncan's speech has been disappeared. If you can find it , please leak it.\nhttps://t.co/hLZaaxld8S""",b'State of Disbelief',0
,,,,
b'136',b'Michael27686621',"b""@rexxurection @akaginacaputo He got this clown considers himself a news reporter which is anything but he tries to dictate what the President should do why doesn't this clone run presidency he thinks it's that f****** easy and of course she doesn't want to talk about Flynn and and we know why""",b'',0
,,,,
b'137',b'UbahYabiz',b'@MaziNnamdiKanu The zoo Nigeria most fall with jubril',b'',1
,,,,
b'138',b'UbahYabiz',"b""@MaziNnamdiKanu The zoo Nigeria most fall criminal country Animal's kingdom it most fall""",b'',1
,,,,
b'139',b'nigerian_today',b'THE NIGERIAN TODAY \xe2\x80\x93 TOP STORIES \xe2\x80\x93 YOUR BREAKFAST MENU\nGanduje breaks silence on Almajiri evacuation controversy\nhttps://t.co/9UdCQTqykA https://t.co/GXrTkLIttn',b'',0
,,,,
b'140',b'adamugarba',b'@NanpetP Listen to this podcast. You\xe2\x80\x99ll get your answers there insha Allahu. Thank you \n\nhttps://t.co/9fL2xsxavy',"b'Lagos, Nigeria'",0
,,,,
b'141',b'UbahYabiz',"b""@MaziNnamdiKanu Nigeria is zoo evil country Animal's kingdom they think that everybody is fool's like them but not BIAFRANS, Buhari is dead long ago 2017 just look at the young boy jubril al Sudani very young 45 years old guy https://t.co/iSpe1jjq45""",b'',1
,,,,
b'142',b'Newsproofs',b'Imposters continue to use late IPOB leader Kanu\xe2\x80\x99s social media accounts - Igbo group sayshttp://www.newsproof.org/2020/05/imposters-continue-to-use-late-ipob.html',b'Lagos',0
,,,,
b'143',b'bel_west',b'@PREDESTINED85 Almajiri has become a matter of sad concern for the Nigerian nation. Surely its a wake-up call for our leaders at all level.',b'kaduna',0
,,,,
b'144',b'biatraman',"b'OUR SUBPRIME LEADER MAZI NNADIM KANU,IS UNDER HEAVENLY MISSION TO GET BIAFRA FREEDOM,SO NO MAN OR WOMAN THAT BORN BY A WOMAN CAN STOP HE,NOT EVEN THE ZOO LIKE NIGERIA,BECAUSE BIAFRA IS A DIVINE PROJECT WHICH CANNOT BE ABANDONED,ONLY OUR FREEDOM WE ARE ASKING, NOT OIL IN OUR LAND,'",b'',0
,,,,
b'145',b'masoyi1053',b'@hussybea Should I inform @elrufai  about your new form of beggars/almajiri',b'Nigeria',0
,,,,
b'146',b'offor76',"b'@realDonaldTrump IKENNA IGWE, INNOCENT, UCHENNA, IROH SUNDAY OKORO and CHIDIMA GODWIN are four IPOB members arrested on January 2017 during the solidarity rally in PH to usher in the administration/of US president,  Donald Trump. ...'",b'',0
,,,,
b'147',b'afridominion',b'@renoomokri @MBuhari Indeed it is so; the Zoo even chartered Emirates aircraft to repatriate Nigerians from the US &amp; Europe; and are now in talks with Ethiopian &amp; Kenyan Airlines; when they could have patronized Air Peace were its owner NOT Igbo.\nI thank them for increasing IPOB membership.#BIAFRANOW',b'',1
,,,,
b'148',b'OUPEconomics',"b'Globalization affects health within and between nations. Read a chapter form ""Health Equity in a Globalizing Era"" that reviews the multiple links between globalization and diseases and discusses their various interactions. @LabonteRonald and Arne Ruckert.  https://t.co/juqCggrNyd https://t.co/AuWI683OSn'",b'Oxford and New York',0
,,,,
b'149',b'RunzNG',"b'No matter what you think, IPOB is resilient and formidable. \nWell focused \xf0\x9f\xa4\x94'",b'world wide \xf0\x9f\x9a\x80',0
,,,,
b'150',b'RushetteNY',"b'Governors Education Symposium\nJune 17, 2009\n""Sec Duncan Praises the Work of NGA and CCSSO\nAt the recent Governors Education Symposium, co-sponsored by the NGA Center and the Hunt Institute, U.S. Sec Arne Duncan addressed state officials and education researchers, discussing  1/5'",b'State of Disbelief',0
,,,,
b'151',b'IbitoyeGaniyu',b'I will get back to you next week to let you know how kanu is manipulating the ipob. Thanks',"b'Lagos, Nigeria'",0
,,,,
b'152',b'NanpetP',"b'@adamugarba Oga, all through your video I\xe2\x80\x99ve not heard  a single mention of the Almajiri children\xe2\x80\x99s parents. Did they fell from the sky? Where are their parents? Can\xe2\x80\x99t they take full responsibilities for the upkeep of their children like any normal parent?     Reform to achieve what purpose?'","b'Jos, Nigeria'",0
,,,,
b'153',b'kenokeyatuegwu',"b""@ManUtdInPidgin My Broda e no go better for owu!! Infact Owu na Baskard!! Na Odion be like Almajiri so?See as e neck long like say e life remain one bar!!God's Grace!!!""","b'Lagos, Nigeria'",0
,,,,
b'154',b'bukkyigwe',"b'@Waspapping_ There is no need to say the rest,we have igbos and we have ipob members,so you are actually talking about the ipob and biafrians'",b'',0
,,,,
b'155',b'007sammieking',"b'@henryshield @GovWike Pulling down a hotel for violation of covid-19 lockdown order is unconstitutional, so is deporting Almajiri (Nigerians) from States.\nGovernors are violating human rights because the man that swore to protect all our rights, the man we are funding in Aso Rock is clueless.'","b'Uyo, Nigeria'",0
,,,,
b'156',b'CameronSperance',"b""Bill Marriott will transition to chairman emeritus of the company in 2022, and David J. Grissen is retiring as Marriott's Group President of the Americas at the end of Q1 2021, @Marriott CEO Arne Sorenson announced on $MAR Q1 earnings call.""","b'Boston, MA'",0
,,,,
b'157',b'ChiromaMohammad',"b""@channelstv El rufai becarefull with Almajiri's ooo""",b'Maiduguri to Lagos ',0
,,,,
b'158',b'007sammieking',"b'Pulling down a hotel for violation of covid-19 lockdown order is unconstitutional, so is deporting Almajiri (Nigerians) from States.\nGovernors are violating human rights because the man that swore to protect all our rights, the man we are funding in Aso Rock is clueless.'","b'Uyo, Nigeria'",0
,,,,
b'159',b'IjenduC',b'@gaslinezoneaba @Amaka_Ekwo @MaziNnamdiKanu @MBuhari @realDonaldTrump @realFFK @Amaka_Ekwo_IPOB @ChrisCoons @Europarl_EN The zoo called Nigeria has fall and Expired never to woke again',b'',1
,,,,
b'160',b'ChigozieKenndy2',"b'Breaking..\n\n4 IPOB activists illicitly detained on ridiculous charges following the @realDonaldTrump Rally on 20th Jan 2017, have been discharged and acquitted by a sitting Federal High Court in PortHarcourt, today being the 11th Of May 2020. @MaziNnamdiKanu @SecPompeo @StateDept https://t.co/AZ9K1U8GIj'",b'Biafra ',0
,,,,
b'161',b'IjenduC',b'@woye1 @Amaka_Ekwo The zoo called Nigeria is a terrorist and 419 and Evil',b'',1
,,,,
b'162',b'HenryUm',b'Shettima to South East: Reject Almajiri and Face War.\nTHE NORTH DESPITE RULING SINCE INDEPENDENCE HAS REFUSE TO EDUCATE THEIR PEOPLE. WHO NEEDS VAGABONDS?\nSOUTH PREPARE FOR WAR..\nhttps://t.co/Fs7ANSAl1L\n@realFFK @AdeolaFayehun @channelstv @kitua @radiobiafralive @vanguardngrnews',b'Good will ambassador at Large',0
,,,,
b'163',b'HenryUm',b'Shettima to South East: Reject Almajiri and Face War\nTHE NORTH DESPITE RULING SINCE INDEPENDENCE HAS REFUSE TO EDUCATE THEIR PEOPLE\n\nWHO NEEDS VAGABONDS? SOUTH MUST PREPARE FOR WAR OR STAND THE RISK OF PERISHING\nhttps://t.co/Fs7ANSAl1L\n@GuardianNigeria @SABC3 @ntvkenya @cnni @bbc',b'Good will ambassador at Large',0
,,,,
b'164',b'InnoOO5',"b""@MaziNnamdiKanu Zoo called Nigeria isn't a country and can't be. It will fall completely""",b'',1
,,,,
b'165',b'doliver8',b'.@Marriott CEO Arne Sorenson teases new gift card promotion at 20% discount on $MAR earnings call',"b'Washington, DC'",0
,,,,
b'166',b'Chukwum44380648',b'Check out original BUHARI .other one called jubril from sudan impostor parading as original BUHARI is fake.. @UN @Imamofpeace @realDonaldTrump @VP @BorisJohnson @UKSupremeCourt @UKParliament @SecPompeo @atiku @JGuerrier_EU @StateDept @Babin4Congress @DVATW @cnnbrk @CFR_org https://t.co/3zYq9TS4dK',b'',1
,,,,
b'167',b'OnyeOzi5',b'@channelstv The almajiri exchange project is another dubious high politics of the north with fraudulent manipulation. Why distribute these instruments for election rigging and violence to the southern Nigeria.Who born them there?',b'',0
,,,,
b'168',b'unbeat4best',"b'Where is people of good conscience in d zoo Nigeria, is it how a country is bn run?'",b'uae dubai',1
,,,,
b'169',b'JBOY02675747',b'The zoo called Nigeria  must crumble this year @MaziNnamdiKanu 10/5/2020 https://t.co/VDMo6AYz9m',b'',1
,,,,
b'170',b'IjenduC',b'@EmekaGift Zoo zoo zoo called Nigeria has fall and Expired never to woke again',b'',1
,,,,
b'171',b'IjenduC',b'@EmekaGift The zoo called Nigeria is a terrorist organisation and 419 and Evil',b'',1
,,,,
b'172',b'channelstv',b'Deported Almajiri Children Reunite With Their Families In Kaduna\nhttps://t.co/SmtJOI0xci https://t.co/0aoT1K1T18',b'Nigeria',0
,,,,
b'173',b'DeiYenemi',b'@ChidiOdinkalu This saboteur should keep quiet. He should concentrate on his Biafra freedom and refund the money collected. What has he done for the killings going on in Biafra land. Is he not seeing the almajiri that has taken over his communities',b'',0
,,,,
b'174',b'IjenduC',b'@MaziNnamdiKanu @enyichiukwu Zoo zoo zoo called Nigeria has fall and Expired never to woke again',b'',1
,,,,
b'175',b'IjenduC',b'@MaziNnamdiKanu @enyichiukwu The zoo called Nigeria is a terrorist organisation and 419 and Evil',b'',1
,,,,
b'176',b'BEzissi',"b'Breaking....\n Donald Trump Rally:\nFour(4) IPOB Activists Discharge And Acquitted\n4 IPOB activists illicitly detained following the Donald Trump Rally on 20th January 2017, have been discharged and acquitted by a sitting Federal High Court in PortHarcourt, 2day being the 11/5/20 https://t.co/1XDRj7Vi5n'",b'',0
,,,,
b'177',b'biatraman',"b'Biafra is heavenly project, so no man/woman can stop Biafra for coming,Biafra is hope for all Africans,i am proud to be a Biafra,Biafra is our last hope,Biafra freedom is a divine project, zoo is already destroyed themselves,shame to those who still believe in one nigeria zoo'",b'',0
,,,,
b'178',b'ChukwudubemIgb1',"b""@MaziNnamdiKanu @MBuhari #BuhariDoppelg\xc3\xa4nger hole in the neck #AsoRockisempty We're asking 4 Peaceful Disintegration of the Zoo called Nigeria or Referendum to Live the Zoo in Peace @realDonaldTrump @UKParliament @netanyahu @KremlinRussia_E @FinGovernment @BrazilGovNews @PMOIndia @JapanGov @EU_Commission https://t.co/xEgPNLQO8i""","b'Canicatt\xc3\xac, Sicilia'",0
,,,,
b'179',b'gistshub',b'Deported Almajiri Children Reunite With Their Families In\xc2\xa0Kaduna https://t.co/eWzSooyjkN',"b'Lagos, Nigeria'",0
